order.date,order.id,order.line,state,quantity,price,extended_price,category_1,category_2,frame_material,bikeshop.name
2014-01-21,1116,10,KS,1,1950,1950,Mountain,Trail,Aluminum,Kansas City 29ers
2014-01-21,1116,11,KS,1,5330,5330,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-01-21,1116,12,KS,1,2060,2060,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2014-01-21,1116,13,KS,1,3730,3730,Mountain,Fat Bike,Aluminum,Kansas City 29ers
2014-01-21,1116,14,KS,1,585,585,Mountain,Sport,Aluminum,Kansas City 29ers
2014-01-21,1116,15,KS,1,3730,3730,Mountain,Over Mountain,Carbon,Kansas City 29ers
2014-01-21,1116,16,KS,1,4480,4480,Mountain,Trail,Carbon,Kansas City 29ers
2014-01-21,1116,17,KS,1,5860,5860,Road,Elite Road,Aluminum,Kansas City 29ers
2014-01-21,1116,18,KS,1,3840,3840,Mountain,Over Mountain,Carbon,Kansas City 29ers
2014-01-21,1116,19,KS,1,415,415,Mountain,Sport,Aluminum,Kansas City 29ers
2014-01-21,1116,20,KS,3,2340,7020,Mountain,Trail,Aluminum,Kansas City 29ers
2014-01-21,1116,21,KS,4,2700,10800,Road,Triathalon,Carbon,Kansas City 29ers
2014-01-21,1116,22,KS,1,5330,5330,Mountain,Trail,Carbon,Kansas City 29ers
2014-01-21,1116,23,KS,1,2450,2450,Road,Cyclocross,Carbon,Kansas City 29ers
2014-01-21,1116,24,KS,1,2660,2660,Road,Endurance Road,Carbon,Kansas City 29ers
2014-01-21,1116,25,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-01-21,1116,26,KS,1,1250,1250,Road,Endurance Road,Aluminum,Kansas City 29ers
2014-01-22,1117,1,LA,1,1570,1570,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2014-01-22,1117,2,LA,1,1030,1030,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2014-01-22,1117,3,LA,1,2450,2450,Road,Cyclocross,Carbon,New Orleans Velocipedes
2014-01-22,1117,4,LA,5,3200,16000,Road,Triathalon,Carbon,New Orleans Velocipedes
2014-01-22,1117,5,LA,1,1410,1410,Road,Elite Road,Aluminum,New Orleans Velocipedes
2014-01-22,1117,6,LA,1,7990,7990,Road,Elite Road,Carbon,New Orleans Velocipedes
2014-01-22,1117,7,LA,1,1080,1080,Mountain,Sport,Aluminum,New Orleans Velocipedes
2014-01-22,1117,8,LA,1,1840,1840,Road,Elite Road,Carbon,New Orleans Velocipedes
2014-01-22,1117,9,LA,1,3200,3200,Road,Elite Road,Carbon,New Orleans Velocipedes
2014-01-22,1117,10,LA,3,2240,6720,Road,Elite Road,Carbon,New Orleans Velocipedes
2014-01-22,1117,11,LA,1,1250,1250,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2014-01-22,1117,12,LA,1,3730,3730,Road,Endurance Road,Carbon,New Orleans Velocipedes
2014-01-22,1117,13,LA,1,1250,1250,Road,Elite Road,Aluminum,New Orleans Velocipedes
2014-01-22,1117,14,LA,1,2240,2240,Road,Endurance Road,Carbon,New Orleans Velocipedes
2014-01-22,1117,15,LA,1,3200,3200,Mountain,Over Mountain,Carbon,New Orleans Velocipedes
2014-01-22,1117,16,LA,2,2660,5320,Road,Endurance Road,Carbon,New Orleans Velocipedes
2014-01-22,1117,17,LA,1,1680,1680,Road,Elite Road,Aluminum,New Orleans Velocipedes
2014-01-22,1117,18,LA,1,2880,2880,Mountain,Cross Country Race,Carbon,New Orleans Velocipedes
2014-01-22,1117,19,LA,1,1950,1950,Road,Triathalon,Carbon,New Orleans Velocipedes
2014-01-22,1117,20,LA,1,2660,2660,Road,Elite Road,Aluminum,New Orleans Velocipedes
2014-01-22,1117,21,LA,1,2240,2240,Road,Elite Road,Aluminum,New Orleans Velocipedes
2014-01-22,1117,22,LA,2,1520,3040,Mountain,Sport,Aluminum,New Orleans Velocipedes
2014-01-22,1117,23,LA,1,2660,2660,Road,Elite Road,Carbon,New Orleans Velocipedes
2014-01-22,1117,24,LA,3,2660,7980,Road,Endurance Road,Carbon,New Orleans Velocipedes
2014-01-22,1118,1,PA,1,1030,1030,Road,Endurance Road,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,2,PA,2,1950,3900,Road,Elite Road,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,3,PA,1,2450,2450,Road,Cyclocross,Carbon,Philadelphia Bike Shop
2014-01-22,1118,4,PA,3,1750,5250,Road,Cyclocross,Carbon,Philadelphia Bike Shop
2014-01-22,1118,5,PA,2,1250,2500,Road,Elite Road,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,6,PA,1,2240,2240,Road,Endurance Road,Carbon,Philadelphia Bike Shop
2014-01-22,1118,7,PA,2,12790,25580,Road,Elite Road,Carbon,Philadelphia Bike Shop
2014-01-22,1118,8,PA,1,3200,3200,Road,Endurance Road,Carbon,Philadelphia Bike Shop
2014-01-22,1118,9,PA,1,1840,1840,Road,Endurance Road,Carbon,Philadelphia Bike Shop
2014-01-22,1118,10,PA,4,2880,11520,Mountain,Trail,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,11,PA,1,1620,1620,Mountain,Trail,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,12,PA,1,5330,5330,Mountain,Trail,Carbon,Philadelphia Bike Shop
2014-01-22,1118,13,PA,1,1950,1950,Road,Triathalon,Carbon,Philadelphia Bike Shop
2014-01-22,1118,14,PA,1,3200,3200,Mountain,Trail,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,15,PA,1,415,415,Mountain,Sport,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,16,PA,1,3940,3940,Road,Elite Road,Carbon,Philadelphia Bike Shop
2014-01-22,1118,17,PA,2,1680,3360,Road,Elite Road,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,18,PA,1,1030,1030,Road,Elite Road,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,19,PA,1,2660,2660,Road,Endurance Road,Carbon,Philadelphia Bike Shop
2014-01-22,1118,20,PA,1,2130,2130,Mountain,Fat Bike,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,21,PA,1,1570,1570,Road,Endurance Road,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,22,PA,1,815,815,Road,Elite Road,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,23,PA,1,3200,3200,Mountain,Cross Country Race,Aluminum,Philadelphia Bike Shop
2014-01-22,1118,24,PA,1,5330,5330,Mountain,Cross Country Race,Carbon,Philadelphia Bike Shop
2014-01-22,1118,25,PA,1,11190,11190,Mountain,Cross Country Race,Carbon,Philadelphia Bike Shop
2014-01-24,1119,1,AZ,1,1960,1960,Road,Cyclocross,Carbon,Phoenix Bi-peds
2014-01-24,1119,2,AZ,1,1030,1030,Road,Elite Road,Aluminum,Phoenix Bi-peds
2014-01-24,1119,3,AZ,1,2770,2770,Mountain,Trail,Aluminum,Phoenix Bi-peds
2014-01-24,1119,4,AZ,1,2130,2130,Mountain,Trail,Aluminum,Phoenix Bi-peds
2014-01-24,1119,5,AZ,4,1570,6280,Road,Endurance Road,Aluminum,Phoenix Bi-peds
2014-01-24,1119,6,AZ,1,1520,1520,Mountain,Sport,Aluminum,Phoenix Bi-peds
2014-01-24,1119,7,AZ,1,1680,1680,Road,Elite Road,Aluminum,Phoenix Bi-peds
2014-01-24,1119,8,AZ,1,3200,3200,Mountain,Over Mountain,Carbon,Phoenix Bi-peds
2014-01-24,1119,9,AZ,1,815,815,Mountain,Sport,Aluminum,Phoenix Bi-peds
2014-01-24,1119,10,AZ,1,1250,1250,Road,Elite Road,Aluminum,Phoenix Bi-peds
2014-01-24,1119,11,AZ,1,6070,6070,Mountain,Over Mountain,Carbon,Phoenix Bi-peds
2014-01-24,1119,12,AZ,1,2880,2880,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds
2014-01-24,1119,13,AZ,1,2660,2660,Road,Endurance Road,Carbon,Phoenix Bi-peds
2014-01-24,1119,14,AZ,1,2240,2240,Road,Endurance Road,Carbon,Phoenix Bi-peds
2014-01-24,1119,15,AZ,2,1950,3900,Road,Triathalon,Carbon,Phoenix Bi-peds
2014-01-24,1119,16,AZ,1,2060,2060,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds
2014-01-24,1119,17,AZ,1,705,705,Mountain,Sport,Aluminum,Phoenix Bi-peds
2014-01-24,1119,18,AZ,1,2130,2130,Road,Endurance Road,Aluminum,Phoenix Bi-peds
2014-01-24,1119,19,AZ,7,4260,29820,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds
2014-01-24,1119,20,AZ,2,2660,5320,Road,Elite Road,Carbon,Phoenix Bi-peds
2014-01-28,1120,1,KS,1,3730,3730,Mountain,Fat Bike,Aluminum,Kansas City 29ers
2014-01-28,1120,2,KS,1,1950,1950,Mountain,Trail,Aluminum,Kansas City 29ers
2014-01-28,1120,3,KS,1,2770,2770,Mountain,Trail,Aluminum,Kansas City 29ers
2014-01-29,1121,1,KS,3,8200,24600,Mountain,Over Mountain,Carbon,Kansas City 29ers
2014-01-29,1121,2,KS,1,3200,3200,Mountain,Over Mountain,Carbon,Kansas City 29ers
2014-01-29,1121,3,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-01-29,1121,4,KS,1,980,980,Mountain,Sport,Aluminum,Kansas City 29ers
2014-01-29,1121,5,KS,1,3840,3840,Mountain,Over Mountain,Carbon,Kansas City 29ers
2014-01-29,1121,6,KS,1,2660,2660,Road,Elite Road,Carbon,Kansas City 29ers
2014-01-29,1121,7,KS,1,1030,1030,Road,Elite Road,Aluminum,Kansas City 29ers
2014-01-29,1121,8,KS,1,2880,2880,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-01-29,1121,9,KS,1,1950,1950,Road,Elite Road,Aluminum,Kansas City 29ers
2014-01-29,1121,10,KS,1,1840,1840,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2014-01-29,1121,11,KS,1,2770,2770,Mountain,Trail,Aluminum,Kansas City 29ers
2014-01-29,1121,12,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-01-29,1121,13,KS,1,3730,3730,Mountain,Over Mountain,Carbon,Kansas City 29ers
2014-01-29,1121,14,KS,2,2240,4480,Road,Elite Road,Carbon,Kansas City 29ers
2014-01-29,1121,15,KS,1,2240,2240,Road,Elite Road,Aluminum,Kansas City 29ers
2014-01-29,1121,16,KS,3,3200,9600,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2014-01-29,1121,17,KS,2,4800,9600,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-01-29,1121,18,KS,1,2130,2130,Road,Endurance Road,Aluminum,Kansas City 29ers
2014-01-29,1121,19,KS,1,5330,5330,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-01-29,1121,20,KS,1,705,705,Mountain,Sport,Aluminum,Kansas City 29ers
2014-01-29,1121,21,KS,1,6070,6070,Mountain,Over Mountain,Carbon,Kansas City 29ers
2014-01-29,1121,22,KS,1,2130,2130,Mountain,Trail,Aluminum,Kansas City 29ers
2014-01-29,1121,23,KS,1,7990,7990,Mountain,Over Mountain,Carbon,Kansas City 29ers
2014-01-29,1121,24,KS,1,415,415,Mountain,Sport,Aluminum,Kansas City 29ers
2014-01-29,1121,25,KS,1,1410,1410,Road,Elite Road,Aluminum,Kansas City 29ers
2014-01-29,1121,26,KS,2,6390,12780,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-01-29,1121,27,KS,1,3200,3200,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2014-01-29,1121,28,KS,1,3200,3200,Mountain,Trail,Aluminum,Kansas City 29ers
2014-01-29,1121,29,KS,1,2660,2660,Mountain,Trail,Aluminum,Kansas City 29ers
2014-01-29,1121,30,KS,4,3940,15760,Road,Elite Road,Carbon,Kansas City 29ers
2014-02-03,1122,1,KS,1,3200,3200,Mountain,Trail,Aluminum,Kansas City 29ers
2014-02-03,1122,2,KS,1,1520,1520,Mountain,Sport,Aluminum,Kansas City 29ers
2014-02-03,1122,3,KS,1,11190,11190,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-02-03,1122,4,KS,1,2660,2660,Mountain,Trail,Aluminum,Kansas City 29ers
2014-02-03,1122,5,KS,5,5330,26650,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-02-03,1122,6,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-02-03,1122,7,KS,1,2660,2660,Road,Elite Road,Carbon,Kansas City 29ers
2014-02-03,1122,8,KS,1,480,480,Mountain,Sport,Aluminum,Kansas City 29ers
2014-02-03,1122,9,KS,3,980,2940,Mountain,Sport,Aluminum,Kansas City 29ers
2014-02-03,1122,10,KS,1,3200,3200,Mountain,Over Mountain,Carbon,Kansas City 29ers
2014-02-03,1122,11,KS,1,2700,2700,Road,Triathalon,Carbon,Kansas City 29ers
2014-02-03,1122,12,KS,1,1950,1950,Mountain,Trail,Aluminum,Kansas City 29ers
2014-02-03,1123,1,KY,1,3200,3200,Mountain,Over Mountain,Carbon,Louisville Race Equipment
2014-02-03,1123,2,KY,1,5330,5330,Mountain,Trail,Carbon,Louisville Race Equipment
2014-02-03,1123,3,KY,1,4480,4480,Mountain,Trail,Carbon,Louisville Race Equipment
2014-02-03,1123,4,KY,1,1030,1030,Road,Endurance Road,Aluminum,Louisville Race Equipment
2014-02-03,1123,5,KY,1,3840,3840,Mountain,Over Mountain,Carbon,Louisville Race Equipment
2014-02-03,1123,6,KY,1,7000,7000,Road,Triathalon,Carbon,Louisville Race Equipment
2014-02-03,1123,7,KY,1,4800,4800,Road,Endurance Road,Carbon,Louisville Race Equipment
2014-02-03,1123,8,KY,1,3200,3200,Mountain,Cross Country Race,Aluminum,Louisville Race Equipment
2014-02-03,1123,9,KY,2,4800,9600,Mountain,Cross Country Race,Carbon,Louisville Race Equipment
2014-02-03,1123,10,KY,1,3200,3200,Road,Triathalon,Carbon,Louisville Race Equipment
2014-02-03,1123,11,KY,1,1750,1750,Road,Cyclocross,Carbon,Louisville Race Equipment
2014-02-04,1124,1,NY,1,1750,1750,Road,Cyclocross,Carbon,New York Cycles
2014-02-10,1125,1,PA,1,1250,1250,Road,Endurance Road,Aluminum,Philadelphia Bike Shop
2014-02-11,1126,1,FL,1,1840,1840,Mountain,Cross Country Race,Aluminum,Miami Race Equipment
2014-02-11,1126,2,FL,1,2240,2240,Road,Elite Road,Aluminum,Miami Race Equipment
2014-02-11,1126,3,FL,1,1950,1950,Road,Elite Road,Aluminum,Miami Race Equipment
2014-02-11,1126,4,FL,1,2880,2880,Mountain,Cross Country Race,Carbon,Miami Race Equipment
2014-02-11,1126,5,FL,1,2240,2240,Road,Endurance Road,Carbon,Miami Race Equipment
2014-02-11,1126,6,FL,1,2660,2660,Road,Endurance Road,Carbon,Miami Race Equipment
2014-02-11,1127,1,OR,2,1410,2820,Road,Elite Road,Aluminum,Portland Bi-peds
2014-02-11,1127,2,OR,1,11190,11190,Mountain,Cross Country Race,Carbon,Portland Bi-peds
2014-02-11,1127,3,OR,1,5330,5330,Mountain,Cross Country Race,Carbon,Portland Bi-peds
2014-02-12,1128,1,KS,1,4260,4260,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-02-12,1129,1,OH,1,3730,3730,Mountain,Over Mountain,Carbon,Cincinnati Speed
2014-02-12,1129,2,OH,1,9590,9590,Road,Endurance Road,Carbon,Cincinnati Speed
2014-02-12,1129,3,OH,1,1680,1680,Road,Elite Road,Aluminum,Cincinnati Speed
2014-02-12,1129,4,OH,1,4480,4480,Mountain,Trail,Carbon,Cincinnati Speed
2014-02-12,1129,5,OH,1,5860,5860,Road,Endurance Road,Carbon,Cincinnati Speed
2014-02-12,1129,6,OH,1,1960,1960,Road,Cyclocross,Carbon,Cincinnati Speed
2014-02-12,1129,7,OH,1,1840,1840,Road,Elite Road,Carbon,Cincinnati Speed
2014-02-12,1129,8,OH,1,10660,10660,Road,Elite Road,Carbon,Cincinnati Speed
2014-02-12,1129,9,OH,1,2660,2660,Road,Endurance Road,Carbon,Cincinnati Speed
2014-02-12,1129,10,OH,1,3200,3200,Road,Elite Road,Aluminum,Cincinnati Speed
2014-02-12,1129,11,OH,1,1750,1750,Road,Cyclocross,Carbon,Cincinnati Speed
2014-02-12,1129,12,OH,1,2240,2240,Road,Endurance Road,Carbon,Cincinnati Speed
2014-02-12,1130,1,IN,1,2240,2240,Road,Elite Road,Aluminum,Indianapolis Velocipedes
2014-02-12,1130,2,IN,1,1080,1080,Mountain,Sport,Aluminum,Indianapolis Velocipedes
2014-02-12,1130,3,IN,1,1520,1520,Mountain,Sport,Aluminum,Indianapolis Velocipedes
2014-02-12,1130,4,IN,1,2700,2700,Road,Triathalon,Carbon,Indianapolis Velocipedes
2014-02-12,1130,5,IN,1,1250,1250,Road,Endurance Road,Aluminum,Indianapolis Velocipedes
2014-02-12,1130,6,IN,1,1750,1750,Road,Cyclocross,Carbon,Indianapolis Velocipedes
2014-02-12,1130,7,IN,1,4500,4500,Road,Triathalon,Carbon,Indianapolis Velocipedes
2014-02-12,1130,8,IN,1,3500,3500,Road,Cyclocross,Carbon,Indianapolis Velocipedes
2014-02-12,1130,9,IN,2,2240,4480,Road,Endurance Road,Carbon,Indianapolis Velocipedes
2014-02-12,1130,10,IN,2,3940,7880,Road,Elite Road,Carbon,Indianapolis Velocipedes
2014-02-12,1130,11,IN,1,1350,1350,Mountain,Sport,Aluminum,Indianapolis Velocipedes
2014-02-12,1130,12,IN,1,12790,12790,Road,Elite Road,Carbon,Indianapolis Velocipedes
2014-02-12,1130,13,IN,1,2660,2660,Road,Elite Road,Carbon,Indianapolis Velocipedes
2014-02-12,1130,14,IN,1,2340,2340,Mountain,Trail,Aluminum,Indianapolis Velocipedes
2014-02-12,1130,15,IN,1,3200,3200,Road,Elite Road,Aluminum,Indianapolis Velocipedes
2014-02-12,1130,16,IN,2,6390,12780,Mountain,Cross Country Race,Carbon,Indianapolis Velocipedes
2014-02-12,1130,17,IN,1,870,870,Road,Endurance Road,Aluminum,Indianapolis Velocipedes
2014-02-12,1130,18,IN,1,5330,5330,Road,Elite Road,Carbon,Indianapolis Velocipedes
2014-02-12,1130,19,IN,1,3200,3200,Road,Triathalon,Carbon,Indianapolis Velocipedes
2014-02-12,1130,20,IN,1,2130,2130,Mountain,Fat Bike,Aluminum,Indianapolis Velocipedes
2014-02-13,1131,1,OK,1,3200,3200,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2014-02-13,1132,1,NY,1,5330,5330,Road,Elite Road,Carbon,Ithaca Mountain Climbers
2014-02-13,1132,2,NY,1,3200,3200,Road,Elite Road,Aluminum,Ithaca Mountain Climbers
2014-02-13,1132,3,NY,1,6390,6390,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2014-02-14,1133,1,OK,8,2770,22160,Mountain,Trail,Aluminum,Oklahoma City Race Equipment
2014-02-14,1134,1,NY,1,2770,2770,Mountain,Trail,Aluminum,Ithaca Mountain Climbers
2014-02-14,1134,2,NY,1,7460,7460,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,3,NY,2,3730,7460,Mountain,Fat Bike,Aluminum,Ithaca Mountain Climbers
2014-02-14,1134,4,NY,1,4800,4800,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,5,NY,1,1080,1080,Mountain,Sport,Aluminum,Ithaca Mountain Climbers
2014-02-14,1134,6,NY,2,9060,18120,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,7,NY,2,3840,7680,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,8,NY,1,5330,5330,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,9,NY,1,3200,3200,Road,Triathalon,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,10,NY,1,7990,7990,Road,Elite Road,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,11,NY,2,6390,12780,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,12,NY,1,2130,2130,Road,Endurance Road,Aluminum,Ithaca Mountain Climbers
2014-02-14,1134,13,NY,1,415,415,Mountain,Sport,Aluminum,Ithaca Mountain Climbers
2014-02-14,1134,14,NY,1,3200,3200,Road,Endurance Road,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,15,NY,1,12250,12250,Mountain,Trail,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,16,NY,1,1520,1520,Mountain,Sport,Aluminum,Ithaca Mountain Climbers
2014-02-14,1134,17,NY,1,8200,8200,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,18,NY,1,3200,3200,Mountain,Trail,Aluminum,Ithaca Mountain Climbers
2014-02-14,1134,19,NY,1,3200,3200,Road,Elite Road,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,20,NY,1,3200,3200,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,21,NY,1,6390,6390,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,22,NY,1,5330,5330,Road,Elite Road,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,23,NY,1,10660,10660,Road,Elite Road,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,24,NY,1,2240,2240,Road,Endurance Road,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,25,NY,1,5330,5330,Mountain,Trail,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,26,NY,1,4260,4260,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,27,NY,1,1350,1350,Mountain,Sport,Aluminum,Ithaca Mountain Climbers
2014-02-14,1134,28,NY,1,3730,3730,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,29,NY,1,7460,7460,Mountain,Trail,Carbon,Ithaca Mountain Climbers
2014-02-14,1134,30,NY,1,3940,3940,Road,Elite Road,Carbon,Ithaca Mountain Climbers
2014-02-14,1135,1,KS,2,1620,3240,Mountain,Trail,Aluminum,Kansas City 29ers
2014-02-18,1136,1,CO,1,7990,7990,Road,Elite Road,Carbon,Denver Bike Shop
2014-02-18,1136,2,CO,1,815,815,Mountain,Sport,Aluminum,Denver Bike Shop
2014-02-18,1136,3,CO,1,2700,2700,Road,Triathalon,Carbon,Denver Bike Shop
2014-02-18,1136,4,CO,1,1350,1350,Mountain,Sport,Aluminum,Denver Bike Shop
2014-02-18,1136,5,CO,1,7460,7460,Mountain,Trail,Carbon,Denver Bike Shop
2014-02-19,1137,1,CA,1,5330,5330,Road,Elite Road,Carbon,San Francisco Cruisers
2014-02-19,1137,2,CA,1,9590,9590,Road,Endurance Road,Carbon,San Francisco Cruisers
2014-02-19,1137,3,CA,1,1250,1250,Road,Elite Road,Aluminum,San Francisco Cruisers
2014-02-19,1137,4,CA,1,4800,4800,Road,Endurance Road,Carbon,San Francisco Cruisers
2014-02-19,1137,5,CA,1,7990,7990,Road,Elite Road,Carbon,San Francisco Cruisers
2014-02-19,1137,6,CA,1,1960,1960,Road,Cyclocross,Carbon,San Francisco Cruisers
2014-02-19,1138,1,KS,1,5330,5330,Road,Endurance Road,Carbon,Wichita Speed
2014-02-19,1138,2,KS,1,10660,10660,Road,Elite Road,Carbon,Wichita Speed
2014-02-19,1138,3,KS,1,4260,4260,Road,Elite Road,Carbon,Wichita Speed
2014-02-19,1138,4,KS,1,1570,1570,Road,Endurance Road,Aluminum,Wichita Speed
2014-02-19,1138,5,KS,1,6390,6390,Mountain,Cross Country Race,Carbon,Wichita Speed
2014-02-19,1138,6,KS,1,1960,1960,Road,Cyclocross,Carbon,Wichita Speed
2014-02-19,1138,7,KS,1,2240,2240,Road,Elite Road,Carbon,Wichita Speed
2014-02-19,1138,8,KS,1,3730,3730,Mountain,Fat Bike,Aluminum,Wichita Speed
2014-02-19,1138,9,KS,1,5860,5860,Road,Elite Road,Aluminum,Wichita Speed
2014-02-19,1138,10,KS,1,6070,6070,Mountain,Over Mountain,Carbon,Wichita Speed
2014-02-19,1138,11,KS,1,7990,7990,Road,Elite Road,Carbon,Wichita Speed
2014-02-19,1138,12,KS,2,1250,2500,Road,Elite Road,Aluminum,Wichita Speed
2014-02-19,1138,13,KS,2,415,830,Mountain,Sport,Aluminum,Wichita Speed
2014-02-19,1138,14,KS,1,1950,1950,Road,Elite Road,Aluminum,Wichita Speed
2014-02-19,1138,15,KS,1,3940,3940,Road,Elite Road,Carbon,Wichita Speed
2014-02-19,1138,16,KS,1,2700,2700,Road,Triathalon,Carbon,Wichita Speed
2014-02-19,1138,17,KS,2,1840,3680,Road,Endurance Road,Carbon,Wichita Speed
2014-02-19,1138,18,KS,3,4500,13500,Road,Triathalon,Carbon,Wichita Speed
2014-02-19,1138,19,KS,3,12790,38370,Mountain,Cross Country Race,Carbon,Wichita Speed
2014-02-19,1138,20,KS,1,2130,2130,Mountain,Trail,Aluminum,Wichita Speed
2014-02-19,1138,21,KS,1,3730,3730,Road,Endurance Road,Carbon,Wichita Speed
2014-02-19,1138,22,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Wichita Speed
2014-02-19,1138,23,KS,1,585,585,Mountain,Sport,Aluminum,Wichita Speed
2014-02-19,1139,1,CA,1,2240,2240,Road,Endurance Road,Carbon,Los Angeles Cycles
2014-02-19,1139,2,CA,1,3200,3200,Mountain,Cross Country Race,Aluminum,Los Angeles Cycles
2014-02-19,1139,3,CA,1,7460,7460,Mountain,Trail,Carbon,Los Angeles Cycles
2014-02-19,1139,4,CA,1,3200,3200,Road,Triathalon,Carbon,Los Angeles Cycles
2014-02-19,1139,5,CA,1,3730,3730,Road,Endurance Road,Carbon,Los Angeles Cycles
2014-02-19,1139,6,CA,1,1080,1080,Mountain,Sport,Aluminum,Los Angeles Cycles
2014-02-19,1139,7,CA,1,2700,2700,Road,Triathalon,Carbon,Los Angeles Cycles
2014-02-20,1140,1,TX,3,815,2445,Road,Elite Road,Aluminum,Austin Cruisers
2014-02-20,1140,2,TX,1,2450,2450,Road,Cyclocross,Carbon,Austin Cruisers
2014-02-20,1140,3,TX,1,1570,1570,Road,Endurance Road,Aluminum,Austin Cruisers
2014-02-20,1140,4,TX,3,2880,8640,Mountain,Cross Country Race,Carbon,Austin Cruisers
2014-02-20,1141,1,CO,1,1950,1950,Road,Triathalon,Carbon,Denver Bike Shop
2014-02-20,1141,2,CO,1,7460,7460,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2014-02-24,1142,1,TN,1,1030,1030,Road,Elite Road,Aluminum,Nashville Cruisers
2014-02-25,1143,1,WA,1,2450,2450,Road,Cyclocross,Carbon,Seattle Race Equipment
2014-02-25,1143,2,WA,1,2060,2060,Mountain,Cross Country Race,Aluminum,Seattle Race Equipment
2014-02-25,1143,3,WA,1,4260,4260,Road,Elite Road,Carbon,Seattle Race Equipment
2014-02-25,1144,1,KS,1,4480,4480,Mountain,Trail,Carbon,Kansas City 29ers
2014-02-25,1144,2,KS,1,3730,3730,Mountain,Fat Bike,Aluminum,Kansas City 29ers
2014-02-25,1144,3,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2014-02-25,1144,4,KS,1,815,815,Road,Elite Road,Aluminum,Kansas City 29ers
2014-02-25,1144,5,KS,1,3200,3200,Road,Elite Road,Carbon,Kansas City 29ers
2014-02-25,1144,6,KS,1,1350,1350,Mountain,Sport,Aluminum,Kansas City 29ers
